Id,建築類別,常規分區,街道長度,街道寬度,街道類型,路面狀況,路面平整程度,實用性,街道配置,土地坡度,鄰居,環境2,住宅類型,住宅風格,整體建物品質,整體屋況評分,屋頂風格,屋頂材料,外牆材料,外牆材料2,石磚類型,石磚面積,外部質感,外部現況,地基類型,地下室高度,地下室狀況,地下室在平地牆面高度,地下室品質,地下室面積,第二地下室品質,第二地下室面積,未完工地下室面積,總地下室面積,加溫方式,加溫品質,中央空調,電路狀況,一樓面積,二樓面積,劣質區域面積,生活空間面積,地下室浴室,地下室化妝室,浴室,化妝室,臥室數量,廚房數量,廚房品質,總房數_不含衛浴,住家機能評分,壁爐數量,車庫類型,車庫裝潢,車庫容量,車庫面積,車庫品質,車庫現況,車庫車道,木質地板面積,露臺面積,封閉式門廊,三面外門廊,屏幕通道,泳池面積,其他價值,登載時間 / 月,登載時間 / 年,銷售類型,銷售條件,銷售價格,屋齡,翻修屋齡,車庫庫齡,鄰近鐵路,鄰近幹道,周遭環境
282,20,FV,60.0,7200,1,3,3,3,0,2,Somerst,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,68.0,4,3,PConc,Gd,TA,No,GLQ,905,Unf,0,357,1262,GasA,Gd,1,4,1262,0,0,1262,0,0,2,0,2,1,4,5,0,0,Attchd,0,2,572,0,0,2,0,120,0,0,0,0,0,5,2006,New,Partial,185000,14,14,14.0,0,0,0
283,120,RL,34.0,5063,1,3,3,3,0,2,NridgHt,Norm,Twnhs,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,4,3,PConc,Gd,TA,No,GLQ,904,Unf,0,410,1314,GasA,Ex,1,4,1314,0,0,1314,1,0,2,0,2,1,4,6,0,1,Attchd,0,2,626,0,0,2,172,62,0,0,0,0,0,4,2009,ConLw,Normal,207500,13,12,12.0,0,0,0
284,20,RL,74.0,9612,1,3,3,3,0,2,Somerst,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,4,3,PConc,Gd,TA,No,Unf,0,Unf,0,1468,1468,GasA,Ex,1,4,1468,0,0,1468,0,0,2,0,3,1,4,6,0,1,Attchd,0,3,898,0,0,2,210,150,0,0,0,0,0,12,2009,New,Partial,244600,12,11,12.0,0,0,0
285,120,RL,50.0,8012,1,3,3,3,0,2,SawyerW,Norm,TwnhsE,1Story,6,5,Gable,CompShg,Plywood,ImStucc,None,0.0,4,3,PConc,Gd,TA,No,GLQ,430,Unf,0,1145,1575,GasA,Gd,1,4,1575,0,0,1575,1,0,2,0,2,1,4,5,0,0,Attchd,0,2,529,0,0,2,0,0,52,0,0,0,0,7,2007,WD,Normal,179200,28,28,28.0,0,0,0
286,160,FV,35.0,4251,1,2,3,3,0,2,Somerst,Norm,TwnhsE,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,Gd,TA,No,Unf,0,Unf,0,625,625,GasA,Ex,1,4,625,625,0,1250,0,0,2,1,2,1,4,5,0,0,Detchd,0,2,528,0,0,2,0,54,0,0,0,0,0,6,2007,New,Partial,164700,14,13,14.0,0,0,0
287,50,RL,77.0,9786,1,2,2,3,0,2,NAmes,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,TA,TA,No,Rec,600,Unf,0,312,912,GasA,TA,1,4,1085,649,0,1734,0,0,1,1,3,1,4,7,0,1,Attchd,0,2,440,0,0,2,0,0,0,0,128,0,0,6,2006,WD,Normal,159000,58,39,58.0,0,0,0
289,20,RL,74.4375,9819,1,2,3,3,0,2,Sawyer,Norm,1Fam,1Story,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,31.0,3,4,CBlock,TA,TA,No,BLQ,450,Unf,0,432,882,GasA,TA,1,4,900,0,0,900,0,0,1,0,3,1,3,5,0,0,Detchd,0,1,280,0,0,2,0,0,0,0,0,0,0,2,2010,WD,Normal,122000,53,53,50.0,0,0,0
290,70,RL,60.0,8730,1,3,3,3,0,2,BrkSide,Norm,1Fam,2Story,6,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,TA,TA,No,Unf,0,Unf,0,698,698,GasA,Ex,1,3,698,698,0,1396,0,0,1,0,3,1,3,7,0,0,Detchd,0,1,384,0,0,2,0,0,0,0,259,0,0,7,2007,WD,Normal,153575,105,17,17.0,0,0,0
291,60,RL,120.0,15611,1,3,3,3,0,2,CollgCr,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,Gd,TA,Av,Unf,0,Unf,0,1079,1079,GasA,Ex,1,4,1079,840,0,1919,0,0,2,1,3,1,4,8,0,1,Attchd,0,2,685,0,0,2,0,51,0,0,0,0,0,7,2006,New,Partial,233230,14,14,14.0,0,0,0
293,50,RL,60.0,11409,1,3,3,3,0,2,Edwards,Norm,1Fam,1.5Fin,5,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,TA,TA,No,LwQ,292,Unf,0,476,768,GasA,Gd,1,4,1148,568,0,1716,0,0,1,1,3,1,3,8,0,1,Attchd,0,1,281,0,0,2,0,0,0,0,160,0,0,1,2009,WD,Normal,131000,71,12,71.0,0,0,0
294,60,RL,81.28888888888889,16659,1,2,3,3,1,2,NWAmes,Norm,1Fam,2Story,7,7,Gable,CompShg,Plywood,Plywood,BrkFace,34.0,3,3,CBlock,TA,TA,No,ALQ,795,Unf,0,0,795,GasA,Fa,1,4,1468,795,0,2263,1,0,2,1,3,1,4,9,0,1,Attchd,0,2,539,0,0,2,0,250,0,0,0,0,0,3,2006,WD,Normal,235000,43,26,43.0,0,0,0
295,20,RL,80.0,9600,1,3,3,3,0,2,NAmes,Norm,1Fam,1Story,6,5,Hip,CompShg,HdBoard,HdBoard,Stone,238.0,3,3,CBlock,TA,TA,No,GLQ,1285,Unf,0,131,1416,GasA,TA,1,4,1644,0,0,1644,1,0,1,0,3,1,3,7,0,2,Attchd,0,2,418,0,0,2,110,0,0,0,0,0,0,10,2009,WD,Normal,167000,67,67,67.0,0,0,0
296,80,RL,37.0,7937,1,2,3,3,2,2,Mitchel,Norm,1Fam,SLvl,6,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,TA,TA,Av,GLQ,819,Unf,0,184,1003,GasA,TA,1,4,1003,0,0,1003,1,0,1,0,3,1,3,6,0,0,Detchd,0,2,588,0,0,2,120,0,0,0,0,0,0,3,2006,WD,Normal,142500,36,36,36.0,0,0,0
297,50,RM,75.0,13710,1,3,3,3,0,2,IDOTRR,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,TA,TA,No,BLQ,420,Unf,0,490,910,GasA,TA,1,3,910,648,0,1558,0,0,1,1,4,1,3,6,0,0,Attchd,0,1,282,0,0,2,289,0,0,0,0,0,0,6,2007,WD,Normal,152000,70,70,70.0,0,0,0
298,60,FV,66.0,7399,1,2,3,3,0,2,Somerst,Norm,1Fam,2Story,7,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,1600.0,4,3,PConc,Gd,TA,No,BLQ,649,Unf,0,326,975,GasA,Ex,1,4,975,975,0,1950,0,0,2,1,3,1,4,7,0,1,Detchd,0,2,576,0,0,2,0,10,0,0,198,0,0,6,2007,WD,Normal,239000,23,22,23.0,0,0,0
299,60,RL,90.0,11700,1,3,3,3,0,2,NWAmes,Norm,1Fam,2Story,6,6,Mansard,CompShg,HdBoard,AsphShn,BrkFace,365.0,4,3,CBlock,TA,TA,No,ALQ,384,Rec,175,143,702,GasA,Gd,1,4,1041,702,0,1743,0,1,1,2,3,1,3,7,0,1,Attchd,0,2,539,0,0,2,224,0,0,0,0,0,0,6,2007,WD,Normal,175000,52,52,52.0,0,0,0
300,20,RL,80.0,14000,1,3,3,3,0,2,Crawfor,Norm,1Fam,1Story,6,8,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,TA,TA,No,Unf,0,Unf,0,1092,1092,GasA,Ex,1,4,1152,0,0,1152,0,1,1,0,3,1,4,6,0,1,Attchd,0,1,300,0,0,2,0,36,0,0,0,0,0,8,2009,WD,Family,158500,70,16,70.0,0,0,0
301,190,RL,90.0,15750,1,3,3,3,1,2,Crawfor,Norm,2fmCon,1Story,5,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,56.0,3,3,CBlock,TA,TA,Mn,BLQ,841,Unf,0,324,1165,GasA,TA,1,4,1336,0,0,1336,1,0,1,0,2,1,3,5,0,2,Attchd,0,1,375,0,0,2,0,0,0,0,0,0,0,6,2006,WD,Normal,157000,67,67,67.0,0,0,0
302,60,RL,66.0,16226,1,0,3,3,0,2,CollgCr,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,Gd,TA,No,GLQ,281,Unf,0,747,1028,GasA,Ex,1,4,1210,1242,0,2452,0,0,2,1,4,1,4,9,0,1,BuiltIn,0,2,683,0,0,2,208,50,0,0,0,0,0,5,2007,WD,Normal,267000,22,21,22.0,0,0,0
303,20,RL,118.0,13704,1,2,3,3,1,2,CollgCr,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,4,3,PConc,Gd,TA,No,Unf,0,Unf,0,1541,1541,GasA,Ex,1,4,1541,0,0,1541,0,0,2,0,3,1,4,6,0,1,Attchd,0,3,843,0,0,2,468,81,0,0,0,0,0,1,2006,WD,Normal,205000,19,18,19.0,0,0,0
304,20,RL,70.0,9800,1,3,3,3,1,2,CollgCr,Norm,1Fam,1Story,5,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,TA,TA,No,ALQ,894,Unf,0,0,894,GasA,TA,1,4,894,0,0,894,1,0,1,0,3,1,3,5,0,0,Attchd,0,2,552,0,0,2,256,0,0,0,0,0,0,7,2006,WD,Abnorml,149900,48,48,45.0,0,0,0
305,75,RM,87.0,18386,1,3,3,3,0,2,OldTown,Norm,1Fam,2.5Fin,7,9,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,BrkTil,TA,TA,No,Unf,0,Unf,0,1470,1470,GasA,Ex,1,4,1675,1818,0,3493,0,0,3,0,3,1,4,10,0,1,Attchd,0,3,870,0,0,2,302,0,0,0,0,0,0,5,2008,WD,Normal,295000,140,18,17.0,0,0,0
306,20,RL,80.0,10386,1,3,3,3,0,2,CollgCr,Norm,1Fam,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,Stone,246.0,4,3,PConc,Gd,TA,No,GLQ,1464,Unf,0,536,2000,GasA,Ex,1,4,2000,0,0,2000,1,0,2,0,3,1,4,8,0,0,Attchd,0,3,888,0,0,2,168,0,0,0,0,0,0,7,2007,WD,Normal,305900,16,15,16.0,0,0,0
307,60,RL,116.0,13474,1,3,3,3,0,2,SawyerW,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,Plywood,BrkFace,246.0,4,3,CBlock,Gd,TA,No,ALQ,700,Unf,0,0,700,GasA,Gd,1,4,1122,1121,0,2243,1,0,2,1,4,1,4,8,0,1,Attchd,0,3,746,0,0,2,127,44,224,0,0,0,0,6,2007,WD,Normal,225000,30,29,30.0,0,0,0
309,30,RL,68.21739130434783,12342,1,2,3,3,0,2,Edwards,Norm,1Fam,1Story,4,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,TA,TA,No,BLQ,262,Unf,0,599,861,GasA,Ex,1,4,861,0,0,861,0,0,1,0,1,1,3,4,0,0,Detchd,0,2,539,0,0,2,158,0,0,0,0,0,0,3,2009,WD,Normal,82500,80,70,59.0,0,0,0
310,20,RL,90.0,12378,1,2,3,3,0,2,NridgHt,Norm,1Fam,1Story,9,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,Ex,TA,Gd,GLQ,1274,Unf,0,622,1896,GasA,Ex,1,4,1944,0,0,1944,1,0,2,0,3,1,5,8,0,3,Attchd,0,3,708,0,0,2,208,175,0,0,0,0,0,11,2006,WD,Normal,360000,17,16,17.0,0,0,0
311,60,RL,79.87755102040816,7685,1,2,3,3,0,2,Gilbert,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,3,3,PConc,Gd,TA,No,ALQ,518,Unf,0,179,697,GasA,Gd,1,4,697,804,0,1501,0,0,2,1,3,1,4,6,0,1,Attchd,0,2,420,0,0,2,190,63,0,0,0,0,0,5,2006,WD,Normal,165600,27,26,27.0,0,0,0
312,20,RL,50.0,8000,1,3,3,3,0,2,NAmes,Norm,1Fam,1Story,6,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,TA,TA,No,ALQ,680,Unf,0,292,972,GasA,Ex,1,4,972,0,0,972,1,0,1,0,2,1,3,5,0,1,Detchd,0,1,240,0,0,2,0,0,0,0,0,0,0,5,2009,WD,Normal,132000,72,18,72.0,0,0,0
313,190,RM,65.0,7800,1,3,3,3,0,2,OldTown,Norm,2fmCon,1.5Fin,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,Gd,TA,Mn,Rec,507,Unf,0,286,793,GasA,TA,1,4,793,325,0,1118,1,0,1,0,3,1,3,5,0,1,Detchd,0,2,410,0,0,2,0,0,0,0,271,0,0,5,2006,WD,Normal,119900,81,70,81.0,0,1,0
314,20,RL,150.0,215245,1,0,0,3,0,0,Timber,Norm,1Fam,1Story,7,5,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,Gd,TA,Gd,ALQ,1236,Rec,820,80,2136,GasW,TA,1,4,2036,0,0,2036,2,0,2,0,3,1,3,8,0,2,Attchd,0,2,513,0,0,2,0,0,0,0,0,0,0,6,2009,WD,Normal,375000,55,55,55.0,0,0,0
315,70,RM,60.0,9600,1,3,3,3,0,2,OldTown,Norm,1Fam,2Story,7,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,TA,Gd,No,LwQ,16,Unf,0,712,728,GasA,Ex,1,4,832,809,0,1641,0,1,1,1,3,1,5,6,0,1,Detchd,0,2,546,0,0,2,0,0,234,0,0,0,0,8,2006,WD,Normal,178000,95,30,95.0,0,0,0
316,60,RL,71.0,7795,1,2,3,3,0,2,Gilbert,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,Gd,TA,No,GLQ,425,Unf,0,291,716,GasA,Ex,1,4,716,716,0,1432,1,0,2,1,3,1,4,6,0,1,Attchd,0,2,432,0,0,2,100,51,0,0,0,0,0,7,2009,WD,Normal,188500,16,15,16.0,0,0,0
317,60,RL,94.0,13005,1,2,3,3,1,2,NWAmes,Norm,1Fam,2Story,7,7,Gable,CompShg,CemntBd,CmentBd,BrkFace,278.0,4,3,CBlock,Gd,TA,No,GLQ,692,Unf,0,153,845,GasA,TA,1,4,1153,1200,0,2353,1,0,2,1,4,1,5,10,0,1,Attchd,0,2,484,0,0,2,288,195,0,0,0,0,0,8,2009,WD,Normal,260000,40,40,37.0,0,0,0
318,60,FV,75.0,9000,1,3,3,3,0,2,Somerst,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,Gd,TA,Av,Unf,0,Unf,0,1088,1088,GasA,Ex,1,4,1088,871,0,1959,0,0,2,1,3,1,4,8,0,1,Attchd,0,3,1025,0,0,2,208,46,0,0,0,0,0,12,2007,WD,Normal,270000,14,14,14.0,0,0,0
319,60,RL,90.0,9900,1,3,0,3,0,1,NoRidge,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,256.0,4,3,PConc,Gd,TA,Gd,GLQ,987,Unf,0,360,1347,GasA,Ex,1,4,1372,1274,0,2646,1,0,2,1,4,1,4,9,0,1,Attchd,0,3,656,0,0,2,340,60,144,0,0,0,0,4,2009,WD,Normal,260000,27,27,27.0,0,0,0
320,80,RL,81.28888888888889,14115,1,3,3,3,0,2,NWAmes,Norm,1Fam,SLvl,7,5,Gable,CompShg,Plywood,Plywood,BrkFace,225.0,3,3,CBlock,Gd,TA,Av,GLQ,1036,Unf,0,336,1372,GasA,TA,1,4,1472,0,0,1472,1,0,2,0,3,1,3,6,0,2,Attchd,0,2,588,0,0,2,233,48,0,0,0,0,0,6,2009,WD,Normal,187500,40,40,40.0,0,0,0
321,60,RL,111.0,16259,1,3,3,3,1,2,NridgHt,Norm,1Fam,2Story,9,5,Gable,CompShg,VinylSd,VinylSd,Stone,370.0,3,3,PConc,Ex,Gd,Av,Unf,0,Unf,0,1249,1249,GasA,Ex,1,4,1249,1347,0,2596,0,0,3,1,4,1,4,9,0,0,Attchd,0,3,840,0,0,2,240,154,0,0,0,0,0,9,2006,New,Partial,342643,14,14,14.0,0,0,0
322,60,RL,99.0,12099,1,2,3,3,0,2,NridgHt,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,388.0,4,3,PConc,Ex,TA,Av,GLQ,970,Unf,0,166,1136,GasA,Ex,1,4,1136,1332,0,2468,1,0,2,1,4,1,4,10,0,1,BuiltIn,0,3,872,0,0,2,184,154,0,0,0,0,0,6,2007,WD,Normal,354000,16,16,16.0,0,0,0
323,60,RL,86.0,10380,1,2,3,3,0,2,SawyerW,Norm,1Fam,2Story,7,5,Gable,CompShg,Plywood,Plywood,BrkFace,172.0,4,3,CBlock,TA,TA,Gd,LwQ,28,ALQ,1474,0,1502,GasA,Ex,1,4,1553,1177,0,2730,1,0,2,1,4,1,4,8,0,1,Attchd,0,2,576,0,0,2,201,96,0,0,0,0,0,8,2007,WD,Normal,301000,34,33,33.0,0,0,0
324,20,RM,49.0,5820,1,3,3,3,0,2,OldTown,Norm,1Fam,1Story,3,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,TA,TA,No,ALQ,256,Unf,0,906,1162,GasA,Ex,1,4,1163,0,0,1163,1,0,1,0,3,1,3,6,0,0,Attchd,0,1,220,0,0,2,142,98,0,0,0,0,0,7,2006,WD,Normal,126175,65,15,65.0,0,0,0
325,80,RL,96.0,11275,1,3,3,3,1,2,NAmes,Norm,1Fam,SLvl,7,7,Mansard,WdShake,Wd Sdng,Wd Sdng,BrkFace,300.0,4,4,CBlock,Gd,TA,No,Unf,0,Unf,0,710,710,GasA,Ex,1,4,1898,1080,0,2978,0,0,2,1,5,1,4,11,0,1,BuiltIn,0,2,564,0,0,2,240,0,0,0,0,0,0,6,2010,WD,Normal,242000,53,13,59.0,0,0,1
326,45,RM,50.0,5000,1,3,3,3,0,2,IDOTRR,Norm,1Fam,1.5Unf,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,TA,TA,Av,BLQ,116,Unf,0,604,720,GasA,Po,0,2,803,0,0,803,0,0,1,0,2,1,3,5,0,0,Detchd,0,2,360,0,0,2,0,0,244,0,0,0,0,12,2007,WD,Normal,87000,79,70,79.0,0,0,0
327,120,RL,32.0,10846,1,2,3,3,2,2,Veenker,Norm,TwnhsE,1Story,8,5,Gable,CompShg,BrkFace,BrkFace,None,0.0,4,3,PConc,Gd,TA,Gd,GLQ,1619,Unf,0,100,1719,GasA,Ex,1,4,1719,0,0,1719,2,0,1,1,1,1,4,6,0,2,Attchd,0,2,473,0,0,2,122,30,0,0,0,0,0,5,2008,Con,Normal,324000,27,27,27.0,0,0,0
328,20,RL,80.0,11600,1,3,3,3,0,2,NAmes,Norm,1Fam,1Story,6,5,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,175.0,3,3,CBlock,TA,TA,No,Rec,565,Unf,0,818,1383,GasA,TA,1,4,1383,0,0,1383,0,0,1,1,3,1,3,7,0,0,Attchd,0,1,292,0,0,2,0,45,0,0,0,0,0,4,2006,WD,Normal,145250,60,60,60.0,0,0,0
329,75,RL,57.509803921568626,11888,1,2,2,3,0,2,BrkSide,Norm,1Fam,2.5Unf,6,6,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,BrkTil,TA,TA,No,Unf,0,Unf,0,844,844,GasA,Gd,0,3,1445,689,0,2134,0,0,2,0,5,1,4,10,0,0,Detchd,0,2,441,0,0,2,0,60,268,0,0,0,0,7,2009,WD,Normal,214500,104,26,90.0,0,0,1
330,70,RM,60.0,6402,1,3,3,3,1,2,IDOTRR,Norm,1Fam,2Story,5,5,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,PConc,TA,TA,Mn,Unf,0,Unf,0,596,596,GasA,TA,0,4,596,596,0,1192,0,0,1,0,3,1,3,6,0,0,Detchd,0,1,189,0,0,0,0,0,137,0,0,0,0,7,2009,WD,Normal,78000,100,70,100.0,0,0,0
331,90,RL,76.46236559139786,10624,1,2,3,3,0,2,NAmes,Norm,Duplex,1Story,5,4,Gable,CompShg,HdBoard,HdBoard,BrkFace,84.0,3,3,CBlock,TA,TA,No,GLQ,40,Rec,264,1424,1728,GasA,TA,1,4,1728,0,0,1728,0,1,2,0,6,2,3,10,0,0,Detchd,0,1,352,0,0,2,155,0,0,0,0,0,0,11,2007,WD,Normal,119000,56,56,18.0,0,0,0
332,20,RL,70.0,8176,1,3,3,3,0,2,NAmes,Norm,1Fam,1Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,TA,TA,No,Rec,846,Unf,0,210,1056,GasA,Fa,1,4,1056,0,0,1056,1,0,1,0,3,1,3,6,0,0,Attchd,0,1,308,0,0,2,0,0,0,0,0,0,0,8,2007,WD,Normal,139000,62,28,62.0,0,0,0
334,120,RM,59.0,8198,1,3,3,3,3,2,NridgHt,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,146.0,4,3,PConc,Gd,TA,Av,GLQ,720,Unf,0,638,1358,GasA,Ex,1,4,1358,0,0,1358,1,0,2,0,2,1,4,6,0,1,Attchd,0,2,484,0,0,2,192,30,0,0,0,0,0,7,2008,WD,Normal,207000,16,16,16.0,0,0,0
335,60,RL,59.0,9042,1,2,3,3,0,2,Gilbert,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,Gd,TA,Gd,GLQ,828,Unf,0,115,943,GasA,Gd,1,4,943,695,0,1638,1,0,2,1,3,1,3,7,0,2,Attchd,0,2,472,0,0,2,100,38,0,0,0,0,0,7,2008,WD,Normal,192000,22,22,22.0,0,0,0
336,190,RL,80.13333333333334,164660,0,2,1,3,1,0,Timber,Norm,2fmCon,1.5Fin,5,6,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,TA,TA,Gd,ALQ,1249,BLQ,147,103,1499,GasA,Ex,1,4,1619,167,0,1786,2,0,2,0,3,1,3,7,0,2,Attchd,0,2,529,0,0,2,670,0,0,0,0,0,700,8,2008,WD,Normal,228950,55,55,55.0,0,0,0
337,20,RL,86.0,14157,1,2,1,3,1,2,StoneBr,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,4,3,PConc,Ex,TA,Gd,GLQ,1249,Unf,0,673,1922,GasA,Ex,1,4,1922,0,0,1922,1,0,2,0,3,1,4,8,0,1,Attchd,0,3,676,0,0,2,178,51,0,0,0,0,0,7,2007,WD,Normal,377426,15,14,15.0,0,0,0
338,20,RL,70.0,9135,1,3,3,3,0,2,CollgCr,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,4,3,PConc,Gd,TA,Av,GLQ,810,Unf,0,726,1536,GasA,Ex,1,4,1536,0,0,1536,1,0,2,0,3,1,4,7,0,0,Attchd,0,2,532,0,0,2,192,74,0,0,0,0,0,12,2008,WD,Normal,214000,18,17,18.0,0,0,0
339,20,RL,91.0,14145,1,3,3,3,1,2,NWAmes,Norm,1Fam,1Story,7,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,CBlock,Gd,TA,Mn,ALQ,213,Unf,0,995,1208,GasA,Ex,1,4,1621,0,0,1621,1,0,2,0,3,1,4,8,0,0,Attchd,0,2,440,0,0,2,108,45,0,0,0,0,400,5,2006,WD,Normal,202500,36,22,36.0,0,0,0
340,20,RL,66.0,12400,1,2,3,3,0,2,NAmes,Norm,1Fam,1Story,6,7,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,3,3,CBlock,TA,Fa,No,Rec,585,Unf,0,630,1215,GasA,TA,1,3,1215,0,0,1215,0,0,1,0,3,1,3,6,0,0,Attchd,0,1,297,0,0,2,0,0,0,0,234,0,0,6,2009,WD,Normal,155000,62,22,62.0,0,0,0
341,60,RL,85.0,14191,1,3,3,3,0,2,Timber,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,Gd,TA,No,Unf,0,Unf,0,967,967,GasA,Ex,1,4,993,915,0,1908,0,0,2,1,4,1,4,9,0,0,Attchd,0,2,431,0,0,2,135,0,0,0,0,0,0,4,2010,WD,Normal,202900,18,18,18.0,0,0,0
342,20,RH,60.0,8400,1,3,3,3,0,2,SawyerW,Norm,1Fam,1Story,4,4,Gable,CompShg,Wd Sdng,AsbShng,None,0.0,2,2,CBlock,TA,Fa,No,Unf,0,Unf,0,721,721,GasA,Gd,1,4,841,0,0,841,0,0,1,0,2,1,3,4,0,0,CarPort,0,1,294,0,0,0,250,0,24,0,0,0,0,9,2009,WD,Normal,82000,70,70,70.0,0,0,0
344,120,RL,63.0,8849,1,2,3,3,0,2,NridgHt,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,616.0,5,3,PConc,Ex,TA,No,GLQ,28,Unf,0,1656,1684,GasA,Ex,1,4,1684,0,0,1684,0,0,2,0,2,1,5,6,0,1,Attchd,0,2,564,0,0,2,495,72,0,0,0,0,0,7,2008,WD,Normal,266000,15,15,15.0,0,0,0
345,160,RM,36.0,2592,1,3,3,3,0,2,MeadowV,Norm,TwnhsE,2Story,5,3,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,Gd,TA,No,Rec,129,BLQ,232,175,536,GasA,TA,1,4,536,576,0,1112,0,0,1,1,3,1,3,4,0,0,Attchd,0,1,336,0,0,2,182,0,0,0,0,0,0,4,2010,WD,Normal,85000,44,44,44.0,0,0,0
346,50,RL,65.0,6435,1,3,3,3,0,2,BrkSide,Norm,1Fam,1.5Fin,6,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,TA,TA,No,Unf,0,Unf,0,972,972,GasA,Gd,1,4,972,605,0,1577,0,0,1,0,3,1,2,6,0,1,Detchd,0,1,312,0,0,2,0,0,0,0,0,0,0,10,2006,WD,Normal,140200,81,70,81.0,0,0,0
347,20,RL,76.46236559139786,12772,1,2,3,3,2,2,NAmes,Norm,1Fam,1Story,6,8,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,TA,TA,Mn,BLQ,498,Unf,0,460,958,GasA,TA,1,4,958,0,0,958,0,0,1,0,2,1,3,5,0,0,Attchd,0,1,301,0,0,2,0,0,0,0,0,0,15500,4,2007,WD,Normal,151500,60,22,60.0,0,0,0
348,20,RL,76.46236559139786,17600,1,2,3,3,0,2,NAmes,Norm,1Fam,1Story,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.0,3,3,CBlock,TA,TA,No,BLQ,1270,Unf,0,208,1478,GasA,Ex,1,3,1478,0,0,1478,1,0,2,0,3,1,3,6,0,2,Attchd,0,2,498,0,0,2,0,40,0,0,0,0,0,12,2009,WD,Normal,157500,60,60,60.0,0,0,0
